# Source: https://ldml.api.sil.org/langtags.json (SIL langtags dataset, public domain)
# Docs: https://github.com/silnrsi/langtags/blob/master/doc/langtags.md
iso639_3	iso639_3extra	names
ubu		Gawigl;Gawil;Hagen;Imbo-Ungu;Kakoli;Kaugel;Kauil;Ubu Ugu;Umbongu
ubu		Gawigl;Gawil;Hagen;Imbo-Ungu;Kakoli;Kaugel;Kauil;Ubu Ugu;Umbongu
ubu		Gawigl;Gawil;Hagen;Imbo-Ungu;Kakoli;Kaugel;Kauil;Ubu Ugu;Umbongu
ubu		Gawigl;Gawil;Hagen;Imbo-Ungu;Kakoli;Kaugel;Kauil;Ubu Ugu;Umbongu
uby		Oubykh;Pekhi;Ubyx
uby		Oubykh;Pekhi;Ubyx
uda		
ude		Kiakala;Tazy;Ude;Udege;Udegei;Udegej;Udeghe;Udehe;Udekhe;Udige;Udighe
udg		Mudugar
udi		Udi muz;Udin;Udin muz;Uti
udi		Udi muz;Udin;Udin muz;Uti
udi		Udi muz;Udin;Udin muz;Uti
udj		Udjir
udl		Ma Wuzlam;Mizlime;Ouldeme;Udlam;Uldeme;Uzam;Uzlam
udm		Votiak;Votyak
udm		Votiak;Votyak
udu		Cai;Kamus;Kebeirka;Korara;Kumus;Kwanim Pa;Othan;Tam;Twampa
ues		
ufi		
uig		Novouygur;Uighor;Uighuir;Uighur;Uiguir;Uigur;Uyghuri;Uygur;Weiwu’er;Wiga;Wighor
uig		Novouygur;Uighor;Uighuir;Uighur;Uiguir;Uigur;Uyghuri;Uygur;Weiwu’er;Wiga;Wighor
uig		Novouygur;Uighor;Uighuir;Uighur;Uiguir;Uigur;Uyghuri;Uygur;Weiwu’er;Wiga;Wighor
uig		Uighuir;Uighur;Uiguir;Uigur;Uygur
uga		
ugb		Kugu-Ugbanh
uge		Ugele
ugh		Arbuk;Kubachi-Ashty;Kubachin;Kubachinskiy;Kubachintsy;Kubaci;Ughbug;Zirexgeran
ugn		Lugha ya Alama ya Uganda;Olulimi Iwobubonelo e Uganda;UGANDA SIGN;USL;UgSL
ugo		Gong;Lawa;Ugawng
ugy		LSU;Lengua de Señas Uruguaya
uha		Isua
uhn		Amung;Amung Kal;Amungme;Amuy;Enggipiloe;Hamung;Oehoendoeni;Uhunduni
uis		
uiv		Asumbo;Ndir;Uive;Yiive;Yive
uji		Jijili;Koro;Tanjijili;Ujijili
ukr		Ucrainean;Ukraiński;Ukrán
ukr		Ucrainean;Ukraiński;Ukrán
ukr		Ucrainean;Ukraiński;Ukrán
uka		
ukg		
ukh		Benkonjo;Ukwedjo
uki		Kanda;Kandh;Khond;Khondi;Khondo;Kodu;Kodulu;Kui (India);Kuinga;Kutia;Kuy
ukk		Doi;Muak;Muak Saak;duai: muak see aak;muak see aak
ukl		USL;Ukrayinska Mova Zhestiv;Ukrayinska Zhestova Mova
ukp		Ukpe;Ukpe-Bayobiri
ukq		
uks		Ka’apor Sign Language;LSK;LSKB;Lingua de sinais ka’apor;Lingua dos Sinais Kaapor Brasileira;Língua de Sinais Kaapor Brasileira;Urubú-Kaapor Sign Language
uku		Ekpenmen;Ekpenmi;Epinmi;Ukpe
ukv		Kukuu
ukw		
uky		Koko Yak;Kuku Yak;Kuuk Yak
ula		Afungwa;Ayungo;Chi-Fungwa;Cifungwa;Tufungwa;Ula;Ura;Yungo
ulb		Olukumi;Olukwumi;Ulukwumi;Unukwumi
ulc		Hoche;Hol-Chih;Olch;Olcha;Olchis;Ulcha;Ulchi;Ulych;Ul’cha
ule		Lule-Tonocoté;Tonocoté
ulf		Afra
uli		Ulithi;Yulidiy
ulk		East Torres;Mer;Meriam;Meryam Mir;Mir;Miriam;Miriam-Mir
ull		Katan;Kattalan;Kochuvelan;Ulladan
ulm		Awo-Sumakuyu;Botteng-Tappalang;Kado;Oeloemanda;Paʔnnei;Tubbi;Ulumanda';Ulumandak;Ulunda
uln		Rabaul Creole German
ulu		Oma Longh;Uma' Lung
ulw		Sumu;Ulúa;Woolwa
uly		Bili;Bulawa;Bələ;Bɨlɨ;Ɓuli
uma		Columbia River Sahaptin;Ichishkíin
umb		Kimbari;Mbali;Mbari;Mbundu;Mbundu Benguella;M’bundo;Nano;Olumbali;Ovimbundu;South Mbundu;Umbundo
umc		
umd		Baka;Banjigam;Barungguan;Barunguan;Ganganda;Jintjingga;Koko Ompindamo;Kuuku-Umpinthamu;Njindingga;Umbuigamu;Umpinthamu;Umpithamu;Uuku Umpithamu;Yintjingga;’Uuk-Umpithamu
umg		Baka;Banjigam;Barungguan;Barunguan;Ganganda;Jintjingga;Kuuku-yani;Moroba-Lama;Morrabalama;Morrobolam;Njindingga;Umbuygamu;Umbuykamu;Umpuykumu;Yintjingga
umi	szd	Bhuket
umm		Umon
umn		Lasam;Macham Naga;Makyam;Makyan Naga;Pongnyun
umo		Barbados;Omotina;Umutina
ump		Umbila
umr		Mbakarla
ums		Ndaoe;Ndau
una		North Watut;Onank;Unangg;Unank;Watut
und		
une		Ileme;Ineme;Uleme
ung		Ngarinjin;Ungarinjin;Ungarinyin
uni		Ramo;Uni Ramo
unk		Eneuene-Mare;Salumã
unm		Delaware;Lenape;Lenni-Lenape
unn		Cunni;Ganai;Gooni;Gunna;Gunnai;Kanai;Kunnai
unr		Colh;Horo;Kolh;Mandari;Mondari;Mudiyari;Munari;Munda;Muṇḍari;Satar
unr		Colh;Horo;Kolh;Mandari;Mondari;Mudiyari;Munari;Munda;Muṇḍari;Satar
unr		Colh;Horo;Kolh;Mandari;Mondari;Mudiyari;Munari;Munda;Muṇḍari;Satar
unr		Colh;Horo;Kolh;Mandari;Mondari;Mudiyari;Munari;Munda;Muṇḍari;Satar
unr		Colh;Horo;Kolh;Mandari;Mondari;Munari;Muṇḍari
unr		Colh;Horo;Kolh;Mandari;Mondari;Mudiyari;Munari;Munda;Muṇḍari;Satar
unu		Unoba’i
unx		Heriki;Killi;hoɽo jagar;muɳɖa jagar
unx		Heriki;Killi;hoɽo jagar;muɳɖa jagar
unx		Heriki;Killi;hoɽo jagar;muɳɖa jagar
unz		Banava;Banawa;Unde Kaili
uon		Kulun
upi		
upv		Northeast Malakula;Tirax
upv		Northeast Malakula;Tirax
upv		Northeast Malakula;Tirax
upv		Northeast Malakula;Tirax
upv		Northeast Malakula;Tirax
urd		Bihari;Islami;Modern Standard Urdu;Undri;Urudu
urd		Bihari;Islami;Modern Standard Urdu;Undri;Urudu
urd		Islami;Undri;Urudu
urd		Islami;Modern Standard Urdu;Undri;Urudu
urd		Modern Standard Urdu
ura		Cimarrón;Itucale;Itucali;Itukale;Kacha Edze;Kacha Ere;Oroarina;Oruarinya;Shimacu;Simacu
urb		Caapor;Kaaporté;Ka’apor;Urubú-Kaapor;awa je’ẽha
urc		Giimbiyu;Uningangk;Urningangga;Urningangk;Wuningak
ure		Iru-Itu;Morato;Muratu;Uchumataqu
urf		Otati
urg		Kopuka;Origanau;Urigina;Uriginau;Wakoro
urh		Biotu
uri		Kurom;Kwrom;Tayon;Wan
urk		Chaw Talay;Lawoi;Lawta;Lumoh Lawoi’;Olang Lawta;Orak Lawoi’;Urak Lawoi'
url		Oorazhi;Uraly;Urli
urm		Urabmin;Urap
urn		Faur;Tubiruasa
uro		Auramot;Ura (Papua New Guinea);Uramet;Uramit;Uramot;Uramät
urp		
urr		Divers Bay;Lehalurup
urt		
uru		Itanga;Ramarama;Ramarama-Urumí;Urumí
urv		
urw		Kari;Sop;Usino
urx		Ulimo;Yaugiba
ury		Oria;Uria;Warpok;Warpu
urz		Eru-Eu-Wau-Wau;Jupaú;Kagwahiva;Kawahíb;Uru-Eu-Uau-Uau;Uruewawau
usa		Usurufa;Uturupa;Uturábáímmá
ush		Ushuji
usi		Kaobrung;Kau Brung;Unshoi;Unsuiy;Ushoi;Usui
usi		Kaobrung;Kau Brung;Unshoi;Unsuiy;Ushoi;Usui
usk		Isangele;Usakade;Usakedet
usp		Uspanteco
uss		Western Duka;Western Dukawa;es-Saare;sSaare;əs-Saare
usu		Usu
uta		Itank;Otang;Otanga;Otank;Utanga;Utange;Utank
ute		Colorado River Numic;Southern Paiute;Ute-Chemehuevi
uth	dud	Eastern Duka;Eastern Dukawa;Ethun;Hun-ne;Hune;et-Hun;it-Hun;tHun;u̱t-Hun;ət-Hun
utp		Aba;Amba (Solomon Islands);Nembao;Utupua
utr		Eturo;Turumawa;Utur
utu		
uum		
uum		
uur		Ura (Vanuatu)
uuu		Awa;Awa Blang;A’erwa;Puman;P’uman;Wa;Wu;Wu Blang
uve		Faga Uvea;Faga-Uvea;Iaian;Ouvean;West Uvean
uvh		Erap;Uri Vehees;Urii
uvl		Lohote;Uvol
uwa		Gugu-Uwanh;Kugu-Uwanh
uya		Basanga;Doko-Uyanga;Dosanga;Iko;Uyanga
uzb	uzn	Ouzbek;O’zbek;Usbaki;Usbeki;Uzbek, Northern;oʻzbek;oʻzbek tili;oʻzbekcha;Özbek
uzb	uzn	Ouzbek;O’zbek;Usbaki;Usbeki;Uzbek, Northern;oʻzbek;oʻzbek tili;oʻzbekcha;Özbek
uzb	uzn	Ouzbek;O’zbek;Usbaki;Usbeki;Uzbek, Northern;oʻzbek;oʻzbek tili;oʻzbekcha;Özbek
uzb		
uzb	uzn	Ouzbek;O’zbek;Usbaki;Usbeki;Uzbek, Northern;oʻzbek;oʻzbek tili;oʻzbekcha;Özbek
uzb	uzn	Ouzbek;O’zbek;Usbaki;Usbeki;Uzbek, Northern;oʻzbek;oʻzbek tili;oʻzbekcha;Özbek
uzs		O’zbek;Southern Uzbek;Usbeki;Uzbak;Uzbeki
vaa		Guvvalollu;Haki Piki;Hakkipikkaru;Karikkorava;Kuruvikkaran;Marattiyan;Narakureavar;Narikkorava;Narikoravar;Rattiyan;Shikarijanam;Vaghri;Vaghriwala;Vagri;Wagri Vel;Wogri Boli
vae		
vaf		
vag		Konosarola;Paxala;Vagala
vah		Berar Marathi;Berari;Dhanagari;Kumbhari;Madhya Pradesh Marathi
vai		Gallinas;Gallines;Vei;Vy
vai		Gallinas;Gallines;Vei;Vy
vaj	gfx;mwj;oun	!Ku;!Kung;!O!kung;!O!ung;!Xun;!’O!Xun;!’O-!Khung;Maligo;Northwestern !Xun;Northwestern ǃKung;Sekela;Sekele;Vasekela Bushman;Vasekele
val		Buasi;Vehees
vam		Duso;Manimo;Vanimo;Wanimo
van		Koroko;Koruon;Valman
vao		
vap		Bhaipei;Vaipei;Veiphei;Zome;Zomi
var		Guarijío;Huarijio;Maculái;Macurawe;Macurái;Makurawe;Varihío;Varijío;Varohio;Vorijío;Warihó;Warijio
vas		Adiwasi Bhil;Bhilori;Keski Bhil;Padwi Bhilori;Vasava;Vasava Bhil;Vasave
vas		Adiwasi Bhil;Bhilori;Keski Bhil;Padwi Bhilori;Vasava;Vasava Bhil;Vasave
vau		Bambutuku;Bvanuma;Livanuma;Lɨvanʉma;Nyali-Tchabi;South Nyali
vav		Warli
vav		Warli
vay		Bayu;Hayu;Vayu;Wayo
vbb		Southeast Babar
vbk		Bontoc;Southwestern Bontok
ven		Cevenda;Chivenda;Luvenda;Luvenḓa;Tshivenḓa
ven		Cevenda;Chivenda;Luvenda;Luvenḓa;Tshivenḓa
vec		Chipileño;Talian;Taliano;Venet;Veneto;Veneto braziłian;Veneto chipileño;Veneto cipilen;Vêneto Brasileiro
ved		Beda;Bedda;Vaedda;Veda;Vedda;Veddha;Weda;Weddo
vel		Veluwe
vem		
veo		
vep		Vepsian;Vepsish;Vepsä;Vepsän keli;Vepsän kelʹ
ver		Kobo;Mom Jango;Vere;Were
vgr		Bavri;Salavta;Vaghri Koli
vgt		VGT;Vlaamse Gebarentaal
vie		Annamese;Ching;Gin;Jing;Kinh;Tiếng Việt;Viet;Yuenan-yu
vie		Annamese;Ching;Gin;Jing;Kinh;Tiếng Việt;Viet;Yuenan-yu
vie		Annamese;Ching;Gin;Jing;Kinh;Tiếng Việt;Viet;Yuenan-yu
vie		Annamese;Ching;Gin;Jing;Kinh;Tiếng Việt;Viet
vie		Annamese;Ching;Gin;Jing;Kinh;Tiếng Việt;Viet
vie		Annamese;Ching;Gin;Jing;Kinh;Tiếng Việt;Viet
vie		Annamese;Ching;Gin;Jing;Kinh;Tiếng Việt;Viet
vie		Annamese;Ching;Gin;Jing;Kinh;Tiếng Việt;Viet
vie		Annamese;Ching;Gin;Jing;Kinh;Tiếng Việt;Viet
vie		Annamese;Ching;Gin;Jing;Kinh;Tiếng Việt;Viet
vie		Annamese;Ching;Gin;Jing;Kinh;Tiếng Việt;Viet
vie		Annamese;Ching;Gin;Jing;Kinh;Tiếng Việt;Viet
vic		Netherlands Antilles Creole English;Virgin Islands Creole English
vid		Chividunda;Kividunda;Ndunda
vif		Bavili;Civili;Fiot;Fiote;Tshivili;Tsivili
vig		Viemon;Viemɔ̃;Vievɔ;Vige;Vigué;Vigye
vil		
vin		
vis		Malankudi;Malarkuti
vit		Vötö
viv		Bona Iduna;Bonada;Vivigana;Vivigani
vjk		Brajjika;Brijjika;Vaishali ki boli;Vajjika;Vrijjika;Western Maithili
vka		Gariera;Kariara;Kariera;Kariyara;Karriara
vkj		
vkk		Bintuhan;Ka’ur;Mulak
vkl		Kalisusu;Kolensusu;Kolinsusu
vkm		Ezeshio;Kamakán
vkn	vki	Ija Koro;Koro Afiki;Koro Ija
vko		Kondea;Kondeha
vkp		Creole Portuguese;Korlai Creole Portuguese;Kristi;No Ling;Nou Ling;Nɔ Ling
vkp		Creole Portuguese;Korlai Creole Portuguese;Kristi;No Ling;Nou Ling;Nɔ Ling
vkt		Kutai;Tenggarong;Tenggarong Kutai Malay
vku		Gurama;Karama;Korama;Kurama
vkz		Koro Ganagana;Zuba Koro
vlp		Valpay;Valpei;Valpei-Hukua
vls		Flamand;Frans Vlaams;Vlaams;Vlaemsch;Vlamingen;West Vlaams;West-Vlams;West-Vloams;Western Flemish;Westvlams;flamand occidental
vma		Mardadhunira;Mardudhunira;Martuthunira
vmb		Balbarum;Barbarem;Barbarum;Booburam;Mbabaram;Mbara;Mogmnanarim;Oombarrmbarum;Umbarbarem;Woombarbarram;Wumbabaram
vmc		Central Juxtlahuaca Mixtec;Juxtlahuaca Mixtec;Mixteco de Juxtlahuaca;Mixteco del Oeste Alto;Tu’un davi
vmd		Mudu Koraga;Muudu
vme		East Marsela;East Masela
vmf		Mainfränkisch;Ostfränkisch;Upper Franconian
vmg		Lungalunga;Minigir;Minigiri;Tavue;Vinitiri Lungalungá;Vinitiri Tuna
vmh		
vmi		Bagu
vmj		Ixtayutla Mixtec;Mixteco de Ixtayutla;Mixteco de Santiago Ixtayutla;Northeastern Jamiltepec Mixtec;Santiago Ixtayutla;Tu’un savi;Tuꞌun indyu
vmk		Chirima;Echirima;Emakhua Eshirima;Emakhua Exirima;Emakhuwa Echirima;Eshirima;Makhuwa-Exirima;Makhuwa-Niassa;Makhuwa-Xirima;Shirima;West Makua;Xirima
vml		Maldjana;Maljanna;Malkana
vmm		Jnu’u lavi;Mitlatongo Mixtec;Mixteco de Mitlatongo;Tu’un lavi
vmp		En naxijen;Mazateco de San Miguel Soyaltepec;Mazateco de Temascal;Mazateco del Noreste;Soyaltepec Mazatec
vmq		Mixteco de San Bartolo Soyaltepec;Mixteco del Noreste Bajo;San Bartolo Soyaltepec;Soyaltepec Mixtec;Tu’un savi
vmr		Emarendje;Marendje
vms		Maksela;Opselan
vmu		Binjara;Kokomoloroij;Kokomoloroitji;Kookanoona;Molloroidyi;Mooloroiji;Mularitchee;Mullridgey;Muluridji;Mulurutji;Waluridji
vmv		Chico;Chico Maidu;Valley Maidu
vmw		Central Makhuwa;Emakhuwa;Emakhuwa-Makhuwana;Emakua;Macua;Makhuwa-Makhuwana;Makhuwwa of Nampula;Makoane;Makua;Maquoua
vmw		Central Makhuwa;Emakhuwa;Emakhuwa-Makhuwana;Emakua;Macua;Makhuwa-Makhuwana;Makhuwwa of Nampula;Makoane;Makua;Maquoua
vmx		Mixteco de San Juan Tamazola;Tamazola Mixtec;Tnu’un davi
vmy		Ayautla Mazatec;Enre naxinanda nguifi;Mazateco del Sureste
vmz		Ienra naxinandana nnandia;Mazateco de Mazatlán Villa de Flores;Mazateco del Suroeste;Mazatlán Mazatec;ꞌíénná
vnk		Alavana;Alavano;Lavana;Vanikolo;Vanikoro;Vano
vnm		Banggor;Hevernevei;Lambumbu;Nabusian teget;Nefe’ei;Neve'ei;Telag;Vinmavis
vnp		Vunapu
vol		
vor		Bena;Buna;Ebina;Ebәna;Woro;Yungur
vot		Maatšeeli;Vad́d́a tšeeli;Vodian;Vote;Votian;Votic;Votish
vot		Maatšeeli;Vad́d́a tšeeli;Vodian;Vote;Votian;Votic;Votish
vra		Vatrata;Vera'a;Vetrat
vro		Seto;Setu;South Estonian;Voro;Voru;Võro kiil;Võro-Seto;Võru
vrs		Varese
vrt		Banan Bay;Burmbar;Vartavo
vsi		
vsl		LSV;Lengua de señas venezolana;Lengua de señas venezolanas;Lenguaje de senas venezolano
vsv		LSCV;LSPV;LSV;Lengua de Signos Valenciana;Llengua de Signes Valenciana;Llengua de Signes en la Comunitat Valenciana;Llengua de signes del País Valencià;Llengua de signes valenciana
vto		Takar
vum		Givoungou;Givungu;Vungu;Yivoumbou
vun		Kivunjo;Kivunjo-Chaga;Kiwunjo;Wunjo
vut		Baboute;Babute;Bamboute;Boute;Bubure;Bule;Bute;Buti;Foute;Fute;Luvure;Mbute;Mbutere;Mfuti;Nbule;Pute;Voute;Voutere;Vutere;Wetere;Woute;Wute;nyindi vɨtèé;’Abotee;’Abwetee
vwa		Ava;Awa (China);Awa Wa;Va
vwa		Ava;Awa (China);Awa Wa;Va
wln		Wallon;Walon
waa		Ichishkíin;Northeast Sahaptin
wab		Som;Wab
wac		Columbia Chinook;Upper Chinook;Wasco;Wishram
wad		Wandamen;Wandamen-Windesi;Wondama
wae		Walscher
waf		Aconan
wag		Wa'ema;Waema;Waiema
wah		Esiriun;Kasiui;Kasui;Kesui;Matabello;Snabi Watubela;Wesi
wai		
waj		Vuafaaqaa
wal		
wal		
wam		Massachusett;Massachusetts;Natick;Wôpanâak
wan		Nwa
wao		
wap		Aruma;Uapixana;Vapidiana;Wapichan paradan;Wapichana;Wapisana;Wapishana;Wapishiana;Wapishshiana;Wapisiana;Wapitxana;Wapixana;Wapixiana;Wapixiána;Wapixána
waq		Wagaman;Wageman;Wagoman;Wakiman;Wogeman
war		Binisaya;Lineyte-Samarnon;Samaran;Samarenyo;Samareño;Waray;Waray (Philippines);Winaray
war		Binisaya;Lineyte-Samarnon;Samaran;Samarenyo;Samareño;Waray;Waray (Philippines);Winaray
was		Washoe;wá:šiw ʔítlu
wat		Kaokao;Wataluma
wau		Aura;Uará;Uaura;Waujá;Waurá-Meinaku
wav		
waw	xkh	Katuena;Ouayeone;Parukota;Tunayana-Waiwai;UaiUai;Uaieue;Uaiuai;Wai Wai
wax		Watam
way		Alukuyana;Aparaí;Ayana;Guayana;Oayana;Oiana;Oyana;Roucouyenne;Uaiana;Upurui;Waiana;Wajana;Wayâna
waz		Wampul
wba		Guarao;Guarau;Guarauno;Warau;Warrau
wbb		Berbai;Nusari;Woriasi
wbe		Wari;Waritai;Weretai
wbf		Ouala;Ouara;Samoe;Samue;Samwé;Sàmá;Sàmóe
wbh		Ichiwanda;Iciwanda;Kiwanda;Vanda;Wandia
wbi		Bavwanji;Kivwanji;Kiwanji;Kɨvwanji;Wanji
wbj		Alaagwa’isa;Alagwaisa;Alagwase;Alawa;Asi;Chasi;Hhagiree;Kialagwa;Kichase;Uassi;Waasi;Wasi
wbk		Kalasha ala;Suki;Wai;Wai-Ala;Waigala;Waigalii;Waigeli;Zhonjigali
wbl		Guhjali;Khik;Khikwar;Tadzik;Tajik;Tajiki;Vakhan;Vakhani;Wakhani;Wakhigi;Xhikwor;X̌ik zik;X̌ikwor
wbl		Guhjali;Khik;Khikwar;Tadzik;Tajik;Tajiki;Vakhan;Vakhani;Wakhani;Wakhigi;Xhikwor;X̌ik zik;X̌ikwor
wbl		Guhjali;Khik;Khikwar;Tadzik;Tajik;Tajiki;Vakhan;Vakhani;Wakhani;Wakhigi;Xhikwor;X̌ik zik;X̌ikwor
wbm		Ban;Kawa;K’awa;La;Meung Hom;Pan;Peung Sux;Pinyin;Pun;Va;Vax;Vhax;Vo;Wa;Wa Pwi;Wakut
wbp		Albura;Alpira;Alpiri;Elpira;Ilpara;Ilpira;Ilpirra;Nambuda;Ngalia;Ngaliya;Ngallia;Ngardilpa;Njambalatji;Ulperra;Waibry;Wailbri;Walbiri;Walbrai;Walbri;Waljbiri;Waljpiri;Walmala;Walmama;Walmanba;Walpari;Walpiri;Wanaeka;Wanajaga;Wanajaka;Wanajeka;Waneiga;Waringari;Wolperi;Wolpirra
wbq		Od;Orh;Vadari;Vadda Beldar;Werders;Wodde
wbq		Od;Orh;Vadari;Vadda Beldar;Werders;Wodde
wbr		Bhili;Bhilodi;Mina Bhil;Vagadi;Vagari;Vagdi;Vaged;Vageri;Vagi;Wagadi;Wagari;Waghari;Wagholi;Wagri
wbs		Kolkata Sign Language;W.B. Sign Language;WBSL
wbt		Nanidjara;Nyaani;Wanman
wbv		Wadjari;Wadjeri;Watjari;Watjarri
wbw		Wo’oi
wca		Central Waica;Parahuri;Surara;Waicá;Waiká;Xurima;Yanoam;Yanoama;Yanomam;Yanomama;Yanomamé;Yanomamï;Yanomamõ
wci		Ouatchi;Wachi;Waci;Waci Gbe;Waci-Gbe;Watyi;Watyu
wdd		Bawandji;Liwanzi;Wanzi
wdg		Wadaginamb
wdj		Bachamal;Batjamalh;Patjtjamalh;Wadiginy;Wadyiginy;Wagaydy;Wogaity
wdk		Wadigali
wdt		Huron;Huron-Wendat
wdu		Maudalgo;Wadja;Wadjainggo;Wadjingu;Waindjago;Wainggo;Wainjago;Wainjigo
wdy		Inningai;Kariimari;Kun-Gait;KunGait;Wadjabangai;Wadjabangay
wea		Wewau
wec		Gere;Guéré;Neyo;Wèè
wed		Pona Wedau;Wamira;Wedaun;Wedawan
wed		Pona Wedau;Wamira;Wedaun;Wedawan
weg		Wergaya;Werkaya;Wimmera;Worgaia
weh		Ghɔ̂mə̀ kə́wí;Kə́wí;Kɨ́wí;Wi
wei		Were;Weredai
wem		Ouémé;Weme;Weme Gbe;Weme-Gbe;Wéménugbé
weo	tlw	Honitetu;Oemale;Tala
wep		Westfaelisch;Westfalish;Westfälisch;Westfäölsk;Westfäölsk Plat;Westfäölsk Platt;Westphalish
wer		Wele;Weli;Weri
wes		CPE;Cameroon Creole;Cameroon Creole English;Cameroon Pidgin;Cameroonian Creole;Kamtok;Pidgin;Wes Cos
wet		Tutunohan
weu		Rawngtu Chin;Rongtu;Shimi;Welaung
wew		Veveva;Waidjewa;Wajewa;West Sumbanese;Wewewa;Wewjewa;Weyewa
wfg		Jafi;Jafi Wagarindem;Wagarindem;Wargarindem;Warlef;Yaffi;Yafi
wga		Leewakya;Ukkia;Waagai;Waagi;Wagai;Wagaja;Waggaia;Wakaja;Wakaya;Wakkaja;Warkya;Worgai;Worgaia;Workia
wgb	wgw	Baeaula;Beauli;Ealeba;Gamadoudou;Gibara;Kilikilana
wgg		Ongkonguru;Rangwa;Wangganguru;Wangka-Jutjuru;Wangka-Yutjurru;Wangkadjera;Wangkanguru;Wonggongaru;Wongkanguru;Wongkongaru;Wongonooroo;Wonkagnurra;Wonkaoora;Wonkaooroo;Wonkongaru;Wonkongnuru;Wonkonguru;Wychinga
wgi		Banz
wgo		Amber;Amberi;Siam;Waigeo;Waigiu
wgu		Jilbara;Naljara;Ngoleiadjara;Nhawu;Njangga;Nonga;Nyangga;Tidni;Tidnie;Titnie;Wanbiri;Wangon;Warrangoo;Willeuroo;Windakan;Wirangga;Wirongu;Wironguwongga;Wirrongu;Wirrung;Wirrunga;Yilrea
wgy		Biyay;Wargamay
wha		Koa;Manusela;Wahai;Wahinama
whg		Banz;Jiwaka;North Wahgi;Not Wagi Yu We;Yu We;Yu Wei;Yuwe
whk		Dayak Kenyah Wahau;Lebu’ Kulit;Waha Kenya;Wahau Kenya;Wahau Kenyah
whu		Wahau Kajan;Wahau Kayan
wib		Southern Toussian;Tusia;Tusian;Tusia̰;Tusya;Tusyang;Win;Wĩ́nwɛ́y
wic		
wie		Wik Epa;Wik-Ep;Wik-Eppa;Wikepa
wif		
wig		Wik-Ngathana
wih		Eik-Me’anha;Wik-Em’an;Wik-Me'anha;Wik-Me’anh;Wik-Me’nh;Wikmean
wii		Miniden;Wiakei;Wiaki
wij		Wik Iyanh;Wik Iyanja
wik		Wik Alkan;Wik Elken;Wik-Alkanh;Wik-Kalkan;Wik-Ngathara;Wik-Ngatharra;Wik-Ngathrr;Wikngatara
wil		Wila-Wila
wim		Mungkañ;Munkan;Wik Munggan;Wik-Mungkana;Wik-Mungknh;Wik-Munkan
win		Hocak Wazijaci;Hocank;Hochank;Hochunk;Hocák;Hocąk;Hoocąk;Winnebago
wir		Bocas Pretas;Cabahyba;Cauaiua;Cauhib;Cawahib;Jauareta-Tapiia;Kawahib;Kawaib;Paranawat;Pawaté-Wirafed;Tupi do rio Machado;Uirafed;Wirafed;Wiroféd
wiu		Witu
wiv		Bali-Vitu;Muduapa;Pole Matotoa;Pole Vitu;Tok Vitu;Vittu;Witu
wiy		Kowilth;Soulátluk;Sulátĕlŭk;Weott;Weyot;Wishosk;Wiyoshk
wja		Nyan Wịyáù;Wagga;Wiyaa;Wiyau;Wuya
wji		Rim-Bizakwai;Sar;Sarawa;Sirna;Sirzakwai;Warja;Warjiwa
wka		Kw'adza;Kwadza;Ngomvya;Ng’omvia;Qwadza
wkb		Adi Andhra;Kusavan
wkd		Wakde
wkl		
wkr		
wku		
wkw		Enibura;Nukunukubara;Waga;Waga-Waga;Wagawaga;Waka Waka;Wakka
wky		Wanggadjara;Wanggadyara;Wanggamanha;Wanggayudyuru;Wangka-Yutjurru;Wangka-Yutjuru;Wangka-jutjuru;Wangkatjera;Wangkayutjuru;Wongga-Jitjeru;Wongga-itjeru;Wonggadjara;Wongka-itjeru;Wongka-itjuru;Wongkadjera;Wongkatjera;Wonkajara;Wonkajera;Wonkatyeri;Wonkoyara
wla		
wlc		Mohélien;Mwali;Mwali Comorian;Shimwali
wle		
wle		
wle		
wlg		Barlang;Gunbalang;Gunbarlang;Gungalang;Walang;Warlang
wlh		Bekais;Wekais
wli		Wajoli;Wayoli
wlk		Upper Eel River
wll		Ajang;Walari;Walarishe;Wali (Sudan);Wele
wlm		
wlo		Baubau;Buton;Butonese;Butung
wlo		Baubau;Buton;Butonese;Butung
wlr		Ale;Wailapa
wls		East Uvean;Fakaʻuvea;Uvean;Wallisien;’Uvean
wlu		Wilili;Wililililee;Willillee;Wuli Wuli;Wuli-Wuli;Wuli-wuli;Wulili
wlv		Vejos;Vejoz;Wichí Lhamtés Vejoz;wichi
wlw		Lower Pyramid;Wodo
wlx		Ala;Ouala;Waale;Waali;Waalii;Wala;Wali (Ghana)
wly		Walüng
wma		
wmb		Umbaia;Wambaia;Wambaja;Wom-By-A;Wombya;Yumpia
wmc		
wmd		Mamaindé;Mamainsahai’gidu;Northern Nambikwara
wme		Ambule;Caurasia;Chaurasia;Chaurasya;Chourase;Chourasia;Ombule;Radu Yor;Tsaurasya;Umbule;Vambucauras Raduyor;Vambule;Vambule Radu Yor;Vambule Yor
wmg	mvm	Darmdo Minyag;Menya;Menye;Munya;Muya;Western Minyag
wmh		Uai Ma’a;Uaimo’a;Waima'a;Waimaha;Waimoa
wmi		Agwamin
wmm		Maiwa (Indonesia);Masenrempulu
wmn		Wamoang
wmo		Mie;Wam;Wom (Papua New Guinea)
wms		
wmt		Pililuna;Walmadjari;Walmajiri;Walmatjari;Walmatjarri;Walmatjiri;Wolmeri
